width,height,keypoint_0_x,keypoint_0_y,keypoint_1_x,keypoint_1_y,keypoint_2_x,keypoint_2_y,keypoint_3_x,keypoint_3_y,keypoint_4_x,keypoint_4_y,keypoint_5_x,keypoint_5_y,keypoint_6_x,keypoint_6_y,keypoint_7_x,keypoint_7_y,keypoint_8_x,keypoint_8_y,keypoint_9_x,keypoint_9_y,keypoint_10_x,keypoint_10_y,keypoint_11_x,keypoint_11_y,keypoint_12_x,keypoint_12_y,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,quality
405,353,46.529366,141.36255,4.938882,7.881333,59.086506,122.243454,72.78122,131.82309,78.43744,119.2731,76.48362,134.35309,58.7861,167.65642,81.569916,172.72466,87.1084,156.42354,92.95216,170.25565,93.57914,110.885544,5.796149,4.6491075,3.442945,3.7982569,19.27347917632767,19.119095,0.36866133499039,69.79365407227561,-2.5299988,7.554835258321631,-123.92167615890503,-41.590485,54.147625,12.256733,0.6
405,353,73.87768,101.483406,82.74621,107.18558,86.721855,94.976814,100.81702,111.23217,101.77942,79.17273,102.16856,112.2247,73.30707,121.82732,104.24425,154.12717,105.278824,133.80426,117.71513,143.72034,115.454765,76.85012,117.540665,96.26314,130.47534,94.77036,4.6473168386937544,6.506592,0.33079323007731987,87.37473798084181,-0.9925308,2.3625494490626124,8.955467224121094,8.86853,3.975647,-0.57061005,0.6
405,353,57.04613,146.0617,60.003876,156.01895,74.08512,137.49458,85.60623,141.83717,90.46004,116.67699,88.753525,143.828,69.81464,160.81314,91.533806,194.2146,91.08829,166.23634,109.279884,178.29979,118.91585,112.40941,117.752495,134.93636,139.35052,141.0374,7.453913652321987,8.567123,0.5489740231406186,75.78616311559583,-1.9908295,14.146779832873108,14.240814208984375,2.9577446,14.081245,12.768505,0.6
405,353,61.37465,156.30382,4.2152762,2.6674852,73.11262,144.49211,80.51592,157.24487,98.93916,131.54675,86.800385,150.63602,69.17421,171.39713,86.429344,196.73181,89.194145,169.29356,102.464325,177.58194,2.3476074,3.6410651,108.04711,133.25832,126.59448,138.50414,45.71651081908145,11.811707,0.12927696997817195,83.28229122027612,6.608856,7.589531056918901,-147.73047924041748,-57.159374,68.89734,7.7995605,0.6
405,353,80.46951,181.33978,88.86347,196.6129,96.191345,174.8047,105.13494,183.92798,115.384964,164.09567,111.93678,187.05423,79.69435,210.4568,12.084796,6.6201196,116.3131,206.55376,127.035034,214.45485,133.9592,152.95567,129.78603,168.40508,145.0899,171.27997,4.215388634576257,6.53508,0.3326685399904459,57.62115660808017,-3.1262512,5.376578596704462,18.540664672851562,8.393959,7.327873,-0.77516174,0.6
405,353,76.821434,183.6932,88.90554,190.12471,89.21174,171.26828,102.46784,183.25365,106.531906,161.60506,107.58491,184.32524,79.496216,210.22581,12.24555,6.595819,111.00498,205.33757,128.94957,215.28308,125.27235,157.62476,124.52109,163.79787,150.43248,171.30225,19.80107256899103,12.424927,0.01812895931130243,66.70574182628768,-1.0715942,1.4028640685881442,12.643966674804688,12.084106,0.30619812,2.6747818,0.6
392,344,49.382008,112.17094,61.570328,113.38675,64.05885,96.40196,78.94304,105.08904,83.72217,72.67131,81.480995,106.175156,57.65435,133.14249,83.31034,149.22566,83.56703,124.74956,96.29918,137.15636,96.958954,73.97853,98.330956,95.960304,117.68454,96.7211,1.6528304401604004,15.768974,0.25000140810551175,84.74327171410964,-1.086113,13.620892499218215,9.100296020507812,12.18832,2.4885254,8.272343,0.6
392,344,122.35861,92.57558,122.60204,109.08984,131.99695,97.81471,152.8545,114.20674,156.69484,85.944046,158.7519,113.01487,131.66275,129.81969,156.93507,151.74289,161.2884,126.100365,180.42703,142.80402,179.86928,79.778305,175.84749,94.10572,196.00969,91.505035,6.842860814619925,5.2391357,0.5864662597973134,81.94182892221166,1.1918716,5.754426718614653,13.894699096679688,0.24343109,9.394905,9.304138,0.6
392,344,56.85688,94.51153,64.7817,109.15876,76.05888,85.57648,86.81349,98.60581,93.235916,76.51027,89.49371,98.68658,49.585182,130.32208,83.55158,148.21957,89.84602,115.97109,107.7954,134.80214,116.34863,74.551544,112.55195,90.84976,135.22186,83.690346,25.606480196192635,8.935051,0.25360380543803807,89.33584904569729,-0.08076477,0.8105929974872055,19.11475372314453,7.92482,11.277184,-7.271698,0.6
392,344,105.63545,101.854195,108.311874,111.72699,118.06024,98.70119,131.92299,119.81807,135.83961,90.623344,136.10806,119.82233,108.89643,134.79143,131.63814,161.6275,138.45694,138.10504,150.76,148.3717,155.02803,86.31504,153.06859,100.50649,173.80579,99.62972,6.35543088027697,3.1530075,0.4925453996053506,86.658265388271,-0.004257202,11.536208680660735,11.449295043945312,2.676422,9.748367,3.2609787,0.6
392,344,45.26831,91.85752,18.553677,22.284517,55.139687,82.55814,58.618298,84.802505,81.84802,77.79498,78.07014,98.52747,49.796806,117.89064,79.01219,149.02246,76.81875,125.224495,95.41909,144.68861,107.65612,63.741573,103.35644,83.75907,126.19772,86.52716,1.6866358541918913,9.299377,2.275960670065866,81.50901513399204,-13.724968,14.224457286570939,-64.92331504821777,-26.714634,36.58601,4.528496,0.6
392,344,32.852142,96.742546,40.274567,104.60613,48.870262,95.46489,57.02619,107.75738,68.255356,69.71511,65.78091,107.17386,37.61609,131.04315,63.812714,155.94518,65.95907,127.74646,81.908005,147.68967,87.724976,72.992615,89.73248,89.84648,110.44965,88.7541,7.47119708024448,1.2776566,0.08926824988349091,84.60727876805622,0.583519,16.829516254997912,8.502418518066406,7.4224243,8.5956955,4.7639465,0.6
392,344,24.894741,91.06441,32.47976,103.320984,37.776234,86.86027,45.68197,101.59116,59.215374,70.145676,57.200943,96.43328,30.674944,118.13182,59.648163,146.0113,59.813686,120.59989,74.04397,133.20473,76.761406,65.17621,76.39184,83.612885,101.98367,83.720634,2.046263855414196,4.2041397,0.1894972073715031,84.46353808044051,5.1578827,16.181399444243823,14.358642578125,7.585018,5.2964745,5.780203,0.6
405,353,58.850452,150.64034,65.77763,158.94887,71.73122,144.88089,82.59128,158.58537,95.50024,143.40376,98.11072,157.11992,68.21692,167.85393,102.882805,191.47931,101.74465,164.16327,115.84747,181.93562,121.79544,120.30641,121.91145,138.53738,143.18517,136.52425,10.918483907307404,5.759445,0.19307409325102798,74.1385548979258,1.4654541,12.973152013864606,11.188247680664062,6.9271812,5.953583,9.3664665,0.6
405,353,63.454082,103.635574,73.88325,115.848045,79.52828,102.33467,97.82608,117.21342,102.16562,86.27697,102.05031,120.65694,72.20415,141.5568,101.88916,157.7518,104.5483,133.39566,127.28254,150.34311,126.574524,78.663925,125.843575,97.01435,149.57843,97.5222,1.791685078702855,1.3009033,0.31618790042822764,88.20546472657571,-3.4435196,3.3830674147868294,12.862922668457031,10.429165,5.645035,8.750065,0.6
405,353,8.547994,5.835111,4.321582,2.7700622,2.6302056,1.743278,5.3087416,5.073142,105.86915,82.058105,107.09006,114.39067,83.82552,129.1561,106.08083,151.73222,109.0027,128.45226,131.75644,144.38939,124.3703,80.0323,135.90648,105.235016,147.61598,105.895454,9.775253698007887,4.091833,0.6835667288513889,85.4978569579798,-109.31753,10.812295548109603,-1.019132375717163,-4.226412,-1.6913762,75.27753,0.6
405,353,54.978134,108.71868,61.416046,111.86453,66.16502,101.44751,77.36238,115.02916,87.5977,72.91068,81.61435,114.6276,55.200424,128.65778,79.36723,157.74104,82.6188,138.12021,94.774895,150.25099,104.00121,65.94669,102.81055,96.062454,129.67903,101.8729,5.956966556365586,7.2711716,0.24201625138030014,84.54865713664577,0.40155792,11.250746080671647,6.78143310546875,6.437912,4.7489777,0.22229004,0.6
405,353,61.565075,181.99336,45.613564,129.32443,75.45825,170.2948,96.19112,179.85431,96.86623,150.01614,99.9097,176.37303,75.04953,200.93619,97.51811,213.72429,106.841934,202.71983,112.16821,211.65648,116.04494,140.9291,5.9704967,4.7719364,3.130767,3.3947392,22.734848715881384,11.698563,0.20446609967049512,59.1640950549819,3.4812775,7.302257432275553,-46.81964111328125,-15.951511,29.844688,13.484455,0.6
405,353,72.578125,181.7779,5.7612233,4.2572055,80.58088,174.6394,95.33151,180.03111,100.82989,155.72139,94.95662,178.37032,74.7311,199.1026,104.67697,216.37221,100.4983,199.94846,109.18543,214.74521,125.56261,140.6876,119.068985,171.54683,139.9117,172.31062,10.371062225940761,7.138489,0.31717278394002013,62.76502104493183,1.6607971,8.680677803116737,-173.95144319534302,-66.8169,74.81966,2.152977,0.6
405,353,68.39213,116.16123,5.7452087,4.5933404,76.33377,94.57616,92.981575,115.03465,98.68634,102.09689,100.27832,111.96633,86.6695,125.34379,107.20115,150.91454,106.46223,132.0969,117.10312,135.87598,125.48509,102.442665,3.2298357,2.3503814,2.4813466,2.6398733,35.219266314141116,21.585075,0.1280111770860598,59.62054154931891,3.0683212,17.2533984489894,-100.77535772323608,-62.64692,70.58856,18.277374,0.6
405,353,85.694855,99.94285,92.37213,107.445656,99.169365,97.36669,123.772,115.40076,130.15964,83.52351,128.17976,118.0958,107.486755,129.89685,130.09247,147.20276,134.25874,125.756325,149.09344,139.4354,150.47716,77.12336,147.74028,93.55146,166.50427,94.4187,1.3741219170294272,2.5761566,0.5502756169553246,87.92955208850563,-2.6950455,0.13177732556000876,8.790885925292969,6.6772766,6.7972336,21.7919,0.6
405,353,73.709,115.558495,79.324234,125.9389,92.86096,105.88601,106.74771,125.21834,111.25923,105.027,109.8309,126.79236,83.161644,150.7771,110.689606,155.05676,111.964836,137.95905,134.9476,153.97212,142.87006,103.70772,138.03226,119.93731,160.43459,119.75918,9.41259720632624,9.672485,0.09860456503069293,83.08112305649132,-1.5740204,16.196866790054656,15.216651916503906,5.6152344,13.536728,9.452644,0.6
405,353,44.981197,137.15494,51.22356,149.24617,57.692074,132.78798,63.11582,139.82957,67.52548,120.1739,68.8377,136.78738,46.311783,162.64752,66.198746,189.57878,69.12331,165.22148,84.33856,179.61246,82.258095,114.18384,84.35402,128.04933,94.07212,127.15686,3.42584633488255,4.3669586,0.5121205329596923,87.15543689196701,3.0421906,10.501481997753373,14.274703979492188,6.242363,6.4685135,1.3305855,0.6
392,344,69.083725,99.316154,68.067955,109.47931,90.470825,94.12804,100.4998,107.404335,107.43101,73.086945,108.87323,100.466255,80.44977,124.317215,113.83951,147.43214,114.246,131.02179,132.62947,144.08432,139.11809,65.04681,139.8721,87.94797,157.9397,84.65912,15.009802617892475,5.188118,0.3226760365423902,76.61224093337489,6.93808,7.6949396051376056,12.757217407226562,-1.01577,22.40287,11.366043,0.6
405,353,73.87768,101.483406,82.74621,107.18558,86.721855,94.976814,100.81702,111.23217,101.77942,79.17273,102.16856,112.2247,73.30707,121.82732,104.24425,154.12717,105.278824,133.80426,117.71513,143.72034,115.454765,76.85012,117.540665,96.26314,130.47534,94.77036,4.6473168386937544,6.506592,0.33079323007731987,87.37473798084181,-0.9925308,2.3625494490626124,8.955467224121094,8.86853,3.975647,-0.57061005,0.6
405,353,64.90787,101.62822,74.78198,116.881805,80.29468,101.39005,97.84665,114.975006,102.41662,86.593735,98.318954,115.03537,70.98194,144.18118,98.00514,156.74841,100.261765,128.71173,120.06419,143.24521,116.05921,73.7506,117.28801,95.810646,135.65329,93.51426,3.8289338208356725,0.23816681,0.30666451531177796,86.21945815252418,-0.06036377,4.77514595620913,15.372665405273438,9.874115,5.5126953,6.074074,0.6
405,353,87.52542,115.62684,5.172478,2.659451,108.14546,95.08367,123.27784,107.299835,126.92452,104.32235,122.95838,109.59468,100.23024,136.65065,123.1986,150.4212,124.660034,127.03946,152.46281,147.79378,3.454472,4.475195,141.18523,92.20189,158.97177,92.274124,46.34773583574316,20.543167,0.49665160180414203,78.86949409678688,-2.2948456,13.912903313046058,-102.69580411911011,-82.35294,102.972984,12.704819,0.6
405,353,57.04613,146.0617,60.003876,156.01895,74.08512,137.49458,85.60623,141.83717,90.46004,116.67699,88.753525,143.828,69.81464,160.81314,91.533806,194.2146,91.08829,166.23634,109.279884,178.29979,118.91585,112.40941,117.752495,134.93636,139.35052,141.0374,7.453913652321987,8.567123,0.5489740231406186,75.78616311559583,-1.9908295,14.146779832873108,14.240814208984375,2.9577446,14.081245,12.768505,0.6
392,344,69.63128,73.07523,3.1781518,3.1462016,3.0925589,3.0281403,66.102905,111.49609,3.381099,3.1562982,80.41451,92.57486,58.600826,118.3932,81.35898,145.68361,91.98597,122.4864,104.768585,143.95244,1.7170461,2.692848,112.16684,101.83852,131.21503,100.27181,31.40948993552219,70.0471,0.2298201462750027,79.01755863355265,18.921234,13.019737802983755,-34.90548372268677,-66.453125,-0.085592985,-11.030453,0.6
392,344,45.077362,98.06668,5.0116615,4.793161,61.00868,98.16278,72.685326,111.38317,83.04555,82.00613,71.90062,112.17403,49.79216,116.59414,71.088615,146.51193,75.22762,127.794205,96.01702,136.91428,108.55344,69.09462,110.31791,87.56503,135.78735,98.66433,13.074161645704848,0.09609985,0.09677980940278774,75.19361967879549,-0.7908554,1.1384982750045225,-93.32156991958618,-40.0657,55.997017,4.714798,0.6
392,344,49.208523,108.9556,57.87575,115.451866,65.95367,97.610275,82.58447,113.82773,88.87278,85.123314,86.79043,112.93852,64.68565,133.64807,88.22064,151.01451,89.34185,131.7139,98.91072,143.81122,103.209366,76.8974,102.768715,89.908,116.10088,89.41493,5.793726761867049,11.345322,0.12925381478020748,83.75503420515338,0.88920593,12.557088616986633,12.168930053710938,8.667229,8.077915,15.477131,0.6
392,344,66.32942,157.08258,73.321175,158.59679,82.14542,136.42313,64.13214,103.378914,94.50954,138.62518,102.95231,161.45747,83.482666,177.1928,96.11774,195.62141,108.91739,184.71768,126.61082,195.30338,123.62143,130.2418,115.99297,138.86868,133.05397,142.09749,13.347247578363664,20.659454,0.30866517261759774,68.03189907702347,-58.07856,18.4903335265482,11.84393310546875,6.9917526,8.824242,17.153244,0.6
392,344,87.13477,134.51942,81.83768,153.646,8.033131,4.9039497,89.669266,157.63214,99.10472,140.38852,93.08036,153.26077,69.8255,184.5683,97.97263,197.32957,97.27258,162.53952,8.105059,8.898483,5.124568,4.6708794,6.026049,7.457839,5.814193,3.3325105,57.755734091802765,129.61548,0.12317519100301799,41.05464302169022,4.3713684,10.783939952231592,83.93431091308594,-5.2970963,-73.80455,-17.309273,0.6
392,344,83.8266,149.26868,57.09126,105.38851,76.069176,104.48851,99.97473,143.5806,113.902245,123.108574,112.94537,155.84236,97.30874,179.06535,114.98712,196.55719,121.77382,180.21756,133.27626,181.51634,119.236145,119.71959,58.66022,44.766747,58.03144,40.3432,85.28984449631557,44.780167,0.008183804964605357,64.25219318733085,-12.261765,12.257292119399423,-21.490081787109375,-26.73534,18.977917,13.48214,0.6
392,344,134.05652,97.43549,135.75117,108.7293,161.44855,83.63498,168.642,94.73386,5.431729,2.7244573,172.36812,89.86383,148.15611,121.26766,169.38469,143.05696,174.17766,123.41609,193.37488,125.1244,200.19499,73.46407,202.72925,84.016205,215.29398,80.872185,21.5690306927264,13.800514,1.319050989245218,80.39053260376099,4.8700256,14.885036434570651,18.194068908691406,1.6946564,25.697372,14.099594,0.6
392,344,80.90796,151.13133,73.03286,140.19884,93.97963,138.85352,95.87652,147.25589,105.30243,117.81649,110.581314,158.1435,97.77457,180.62396,116.671524,202.89467,122.63656,179.41402,132.30562,188.0294,110.36746,95.61379,71.51324,74.64785,74.96742,71.00168,33.194814273415126,12.277817,1.0819519552130465,69.55069396974476,-10.887604,2.9844422941035447,-4.7935943603515625,-7.875099,20.94677,16.866608,0.6
74,53,45.71741,102.11316,61.15624,133.06378,87.58917,81.69404,86.097046,125.18275,108.07412,45.378624,104.11891,112.53317,65.29471,154.77608,99.39314,190.24478,106.24722,142.38286,129.3742,168.42184,146.88985,53.761036,3.4120846,2.490759,2.0180387,2.0255642,9.768529112543561,20.41912,0.07057322421884549,49.317063812200864,12.649574,19.4567811137063,41.160186767578125,15.4388275,26.432934,19.577297,0.7
83,48,47.304474,77.410484,54.98773,96.241066,67.842415,59.647152,83.034355,77.54076,91.807846,33.307705,107.71351,73.3077,54.606544,135.8389,118.44545,194.52435,121.109985,157.05936,159.90337,181.75241,157.56467,28.249184,153.74889,65.01108,195.20898,61.339935,4.1872753939413485,17.763332,0.15682692929968134,87.95827781056272,4.233055,20.74930504584627,27.712249755859375,7.6832542,12.854687,7.3020706,0.7
78,48,49.78762,69.77936,56.72186,96.870285,68.44882,81.55483,82.057434,107.89021,97.382805,52.861053,98.180084,92.03537,50.239517,171.01727,103.47743,212.29694,109.344795,164.12659,140.08046,212.35857,128.5922,32.039528,129.92868,76.762054,161.81342,62.989113,19.716997707744866,11.775475,0.25562965961233586,88.24055884553779,15.854843,16.467666812632686,21.20318603515625,6.9342384,11.726963,0.45189667,0.7
141,98,39.39707,33.52447,52.040726,102.259735,74.10213,55.234573,108.069,83.73409,106.98122,33.87142,115.893654,85.47151,63.33422,158.8363,120.369446,204.37265,126.1876,139.0446,156.70547,165.04558,1.5823381,1.111658,150.86499,47.673737,194.03226,40.286278,33.706902075811016,21.710102,0.07675159770185114,89.30704694250305,-1.7374191,20.014762717217806,57.880210876464844,12.643654,22.061401,23.93715,0.7
58,49,45.022255,93.50416,54.844257,117.468056,77.17639,79.88439,98.26097,95.130005,103.94359,42.77562,114.2963,87.65331,70.44852,132.56288,119.77692,192.30261,117.96612,153.93405,157.76115,181.77895,143.86449,31.013153,150.69916,61.43789,179.50998,59.825737,2.0635631882267944,13.619766,0.3420853790352367,89.63946504637917,7.476692,16.86184842819891,30.773780822753906,9.822002,22.332134,25.426262,0.7
48,37,46.567818,65.635925,57.198784,102.99349,77.23505,62.230682,104.049614,102.88077,106.15536,58.201626,107.21276,102.24423,74.96891,126.41603,121.736435,171.87936,120.33824,139.8025,144.56091,157.33943,1.6634303,2.0310404,136.4568,55.62199,163.72383,51.26312,33.5344199798095,3.405243,0.3663806112030604,82.77410631587614,0.63653564,14.047146125418848,39.06018829345703,10.630966,20.036263,28.401093,0.7
124,93,72.39527,58.470764,80.662,83.264565,93.01916,61.144432,97.59311,89.740395,115.85659,62.022903,111.51511,85.11771,65.45801,110.56043,100.13646,164.07372,108.70462,132.07283,125.68049,158.38466,136.68875,47.361095,132.57458,69.86558,155.94388,64.63168,18.28641670915927,2.673668,0.2818763534878034,86.25270627638493,4.6226883,18.972379809562213,23.456966400146484,8.266731,12.357155,-6.9372635,0.7
81,58,27.66089,21.567738,28.0664,69.15983,55.22215,36.381905,86.90843,72.032936,93.34877,9.277438,95.402824,74.45798,34.478477,108.22207,122.69903,172.93477,106.491,106.27257,163.2923,162.81908,2.7464712,0.73400337,136.97517,36.569954,190.48682,32.72449,40.61631558726944,14.814167,0.3439795743619589,86.28238045291971,-2.4250412,1.7436276712017218,40.185007095336914,0.40550995,27.155748,6.817587,0.7
93,63,75.51059,57.548286,4.430647,3.1049168,3.2080493,1.4470798,100.56576,98.23613,115.93736,62.75048,115.168106,92.9855,69.319214,140.04933,112.19826,168.52031,120.72344,137.87444,156.32498,169.22446,1.118053,1.2082627,156.71854,51.41847,206.84668,51.932983,43.31863128809782,56.101208,0.333384382888805,87.93983380114116,5.2506332,12.332670702953266,-26.392765760421753,-71.07994,-1.2225976,-6.1913757,0.7
94,70,53.733593,70.962364,65.76402,89.01377,76.419044,67.692085,85.905594,82.91376,94.24977,60.727364,94.92925,78.17469,62.51648,130.5812,97.70354,167.82175,98.229965,117.43103,123.29138,143.15416,122.48004,44.68314,126.39109,63.17131,161.7403,60.738197,3.46543127746952,3.270279,0.27788677272874196,86.00808004333382,4.739067,8.112245688258682,19.686546325683594,12.03043,10.655022,8.7828865,0.7
48,50,73.206635,73.77527,66.94764,101.5916,4.4130464,2.2035913,6.955631,5.925285,121.84163,40.267555,121.26369,104.43996,56.914627,152.1271,128.54027,180.52463,130.90234,139.0011,177.77399,163.32552,2.5079246,1.7628864,161.9277,46.089478,193.58806,30.334433,20.873546048384384,71.57168,21.024871957617254,87.76526680838627,-98.51467,8.832059227197725,63.602169036865234,-6.258995,-62.53459,-16.292007,0.7
108,81,53.63131,33.885406,6.5037427,5.9445705,4.9517474,3.9422622,67.86628,45.58918,2.1085894,1.2682133,73.34674,37.954338,52.432022,70.00217,84.90236,99.91134,89.284584,77.40041,105.46632,84.15474,2.541989,2.1983497,101.53952,47.893982,120.40433,42.627396,35.87203985312455,29.943144,0.24252523766995315,85.61579571837768,7.634842,13.479968917687884,-12.969263076782227,-47.127567,-1.5519953,-1.1992874,0.7
72,60,46.08378,100.60095,21.836851,72.1555,14.10289,21.74164,62.46175,120.16517,97.6055,66.56775,90.07351,116.52333,32.80791,162.66225,76.44541,209.4578,89.45164,167.44763,122.880325,205.56812,118.51553,48.56816,146.75452,72.32468,184.29637,59.717102,16.970967180026335,78.859314,0.22400331577608668,88.18420345209707,3.641838,18.85844407290554,10.984207153320312,-24.246927,-7.733961,-13.275867,0.7
84,57,25.657242,43.06495,38.71775,65.18689,62.79916,36.00002,85.238716,71.61093,85.48605,35.090244,85.83227,70.10508,52.43223,104.2505,106.967064,161.70256,104.08434,116.02475,147.91858,183.64346,122.41097,14.840629,124.45102,40.517384,168.0268,43.193546,12.107239535311024,7.06493,0.10176340120259142,86.31881894753259,1.5058517,20.87554776814585,25.654403686523438,13.060509,24.08141,26.77499,0.7
102,63,65.97473,73.25842,65.42573,121.219315,3.6242201,3.031806,88.49979,127.29303,97.58515,75.10089,105.66124,109.461,59.749557,161.95267,112.19732,214.47025,112.74743,158.52159,158.2283,209.06445,134.87903,49.97101,147.19043,100.29589,196.15918,101.13472,9.33075421754262,70.226616,0.3759272570447991,87.76710124475024,17.832031,19.13636080497575,83.07419967651367,-0.5490036,-61.801506,-6.225174,0.7
68,48,71.37208,27.83194,62.780067,65.81742,3.289584,2.158445,82.8486,74.72298,1.5928674,1.0451169,105.48162,51.45169,58.903225,116.75383,101.37867,178.07584,108.27239,134.095,145.24976,182.24886,1.7043018,1.5853188,148.18138,99.85779,179.26569,86.23297,14.80003449141455,25.673494,0.3242804559272596,89.8180533421683,23.271286,3.2082102972981517,50.82222843170166,-8.5920105,-59.490482,-12.468853,0.7
148,108,72.072334,74.28975,76.599686,97.280235,117.89817,53.734627,139.02959,79.86389,2.8221178,0.9210255,159.24219,43.706085,112.77899,128.49634,153.84125,176.42865,160.66112,116.1409,183.36052,176.35959,196.88531,18.499027,200.45694,50.74446,219.18315,48.171658,12.719809074955691,20.555122,0.49457403868256966,84.57985174361423,36.157806,2.307500324451979,33.268043518066406,4.5273514,41.298485,40.706657,0.7
92,60,93.701294,37.570072,79.90465,96.12737,104.426834,81.00578,119.8096,126.052536,125.31247,72.205444,133.52998,128.99475,92.09727,160.40938,139.4624,191.16025,141.93858,141.08472,165.91475,192.49889,2.385244,2.0565872,167.2845,83.279755,208.61185,85.13793,43.22653897937245,43.43571,0.06009333214801227,83.83027669652719,-2.942215,3.162548401265255,36.839447021484375,-13.796646,24.522186,-1.6040268,0.7
49,41,16.12661,96.58507,33.787422,97.28722,55.900036,62.248642,83.49542,98.79969,90.4149,65.83697,90.24102,112.05921,25.74125,147.70949,77.72983,195.1732,88.19595,152.91719,129.61487,195.54672,140.4267,78.1379,134.83842,98.81494,183.1791,95.162834,9.581811182270854,34.336426,0.14730050075234224,84.5305026505919,-13.2595215,4.3252446328026934,17.870361328125,17.660812,22.112614,9.614639,0.7
88,65,74.70819,41.076775,79.17175,79.94867,90.59768,62.47071,107.525116,116.98369,127.22442,88.8214,129.47058,105.07983,89.10834,137.97719,130.89015,184.92854,134.97191,141.13844,166.09543,183.9023,167.2245,56.608112,166.69553,89.27721,195.82312,87.90064,3.213962126654252,21.393936,0.5331320721146682,88.61813217531792,11.903862,20.51610258733649,28.1749267578125,4.463562,11.425926,14.4001465,0.7
150,84,32.67139,40.81157,30.292824,85.315674,9.054069,8.598289,53.101013,85.899,86.51163,104.1776,82.86444,98.19343,53.718323,141.92235,87.90142,200.65627,89.49448,149.00397,129.37724,198.40862,1.8661534,2.3045282,124.85612,107.79974,157.21158,105.214294,28.46412497430618,32.21328,0.5510430806505637,89.95781483902138,-12.294426,3.116449207969495,60.61074447631836,-2.3785667,-21.238754,21.046932,0.7
117,75,67.77633,61.78542,78.023415,84.05591,111.65401,67.631516,125.05853,94.71644,133.13728,59.78062,132.4992,98.57172,76.85119,135.38345,126.92255,187.9998,131.38037,137.6314,149.17905,193.99136,183.73288,17.664446,174.82884,58.37319,210.07733,60.357964,7.864635441205834,5.846096,0.4647515420738946,82.8583117803701,-3.855278,12.904760828037524,19.347442626953125,10.247086,33.630592,9.07486,0.7
38,22,43.070133,76.40226,42.148716,96.99126,65.731606,42.00343,91.780754,83.257645,96.071304,15.711519,104.440865,65.328,56.533104,163.58766,112.499756,180.01564,119.69637,144.60802,156.3641,155.56403,156.80167,8.06576,146.30228,24.137455,192.93457,19.549213,5.789326135970683,34.39883,0.15571919868812734,89.64152116900023,17.929642,13.366485114979895,37.788414001464844,-0.92141724,23.58289,13.462971,0.7
102,174,13.431173,69.299416,31.604408,62.42016,41.90318,33.831326,76.940384,64.92548,86.35056,30.186455,78.01157,60.801933,19.989338,122.44996,94.035934,145.40573,97.99946,115.90571,145.9997,139.52335,124.822365,34.947838,122.77133,52.401073,203.39224,53.88175,12.500181493779863,35.46809,0.029088973730560186,85.79623320342473,4.1235504,3.0402012728503394,10.854789733886719,18.173235,10.298771,6.5581646,0.7
52,55,24.850895,66.21114,14.9608135,81.82613,45.92322,80.82767,83.93607,113.690025,99.22346,95.26242,97.80969,107.5372,46.269966,121.87314,101.48468,166.47694,103.221016,141.32176,131.705,164.02917,124.6936,84.10504,128.26743,100.63197,168.49089,100.60788,4.979156307285379,14.616524,0.48962883780482735,89.53583521332602,6.1528244,12.523792603806704,8.306724548339844,-9.890081,30.962408,21.419071,0.7
100,82,97.03597,68.15193,102.446335,77.4356,7.2089076,3.0271246,9.76041,8.929099,114.195496,57.327652,123.54127,84.70244,75.509125,128.69128,119.506,160.56828,119.898125,112.929405,149.16739,159.31216,164.16963,54.72825,157.76723,66.78221,205.32169,64.06348,11.43531048131858,65.12481,16.255520670038084,87.73478794191136,-75.77334,11.40851621144536,41.846073150634766,5.4103622,-95.23743,-21.526848,0.7
92,78,75.98808,50.609444,89.03325,46.697205,98.93197,18.874725,131.21071,51.04539,3.5341392,1.5436823,134.82124,48.762012,91.51593,95.71308,138.8636,149.3824,137.82794,90.31692,169.54399,140.82797,170.08884,13.322676,172.0059,35.77711,211.9058,41.699596,8.198140788236714,31.734718,0.14071075249906362,86.35691001048517,2.2833786,17.105989577675288,11.955120086669922,13.045166,9.89872,15.527847,0.7
162,144,107.55304,61.66426,120.8995,64.82489,131.15523,54.00669,150.4703,70.22778,156.01266,46.09322,149.67073,71.79227,97.43772,95.98731,134.40251,141.14908,142.19124,118.847015,156.71788,143.62395,181.77145,49.027836,174.92474,73.458145,203.45143,72.484726,16.7884313491884,7.65757,0.016238864669097075,87.8685882499968,-1.5644836,8.553979383938966,6.989414215087891,13.346458,10.25573,-10.115318,0.7
132,96,60.566505,75.92609,72.91713,92.32579,89.95929,63.708694,117.75412,91.352615,124.73024,35.609623,123.118256,91.48577,84.700066,125.735146,129.22916,174.03812,122.34682,141.89777,159.69043,162.05566,166.55998,32.336266,165.29153,57.59296,199.45946,63.10784,6.137381197772456,12.217392,0.18801570138039436,82.69726800500567,-0.13315582,22.04458622043009,22.508399963378906,12.350624,17.04216,24.13356,0.7
